364458.647372961 10.206364835    0.230293196     0.419094223     0.009968289     -0.010114137    0.010729590     0.999841594     
364458.747329473 10.598694003    0.235049401     0.426175266     0.009472490     -0.009516488    0.010464828     0.999855087     
364458.847339869 11.001390778    0.243991322     0.429147322     0.009269512     -0.010094387    0.008955110     0.999865984     
364458.947367191 11.414251706    0.251173102     0.430541757     0.007984309     -0.011549543    0.006871577     0.999877813     
364459.047359705 11.835712207    0.261988425     0.431956636     0.006458315     -0.013533201    0.004451210     0.999877657     
364459.147311687 12.254439793    0.269352262     0.436527099     0.006755732     -0.014037054    0.004006301     0.999870627     
364459.247355461 12.676671565    0.282665659     0.444395763     0.008426731     -0.013571231    0.003893229     0.999864818     
364459.347290039 13.024722866    0.286608604     0.409494088     0.012823147     -0.012227488    0.004531654     0.999832746     
364459.447302580 13.454130834    0.294125413     0.412475669     0.013901190     -0.012529664    0.004318936     0.999815539     
364459.547309160 13.890406576    0.289407546     0.418313723     0.010556155     -0.013279433    0.003967259     0.999848231     
364459.647300959 14.330181208    0.279182932     0.429049919     0.006856418     -0.013116433    0.004098733     0.999882068     
364459.747310162 14.739067442    0.276531294     0.448510671     0.003964917     -0.012472012    0.003928574     0.999906643     
364459.847361565 15.232212400    0.283334985     0.453761912     0.003212331     -0.013285985    0.004642854     0.999895798     
364459.947302341 15.692512572    0.302012671     0.452049859     0.007913887     -0.015424868    0.004236511     0.999840735     
364460.047289848 16.156954995    0.312503133     0.454732862     0.009195541     -0.016675836    0.003371714     0.999812978     
364460.147290468 16.621603176    0.309280157     0.466763366     0.007518282     -0.015459068    0.003972946     0.999844342     
364460.247277260 17.025775213    0.292276087     0.437426105     0.004483747     -0.013517102    0.002465491     0.999895547     
364460.347270966 17.496633034    0.291805041     0.449188733     0.002912687     -0.013240013    0.002808263     0.999904161     
364460.447259426 17.972105248    0.294864690     0.462176032     0.003492641     -0.012662944    0.003444600     0.999907789     
364460.547263384 18.451959017    0.303700314     0.472585922     0.004579803     -0.011590590    0.002955521     0.999917971     
364460.647266388 18.937091987    0.312411141     0.477862381     0.005910848     -0.011146991    0.002833474     0.999916385     
364460.747284174 19.429926570    0.314919231     0.480281915     0.006463765     -0.011280963    0.001002729     0.999914973     
364460.847265482 19.876893943    0.317211114     0.486439126     0.006039639     -0.010954000    0.000808676     0.999921436     
364460.947277308 20.422806268    0.317246853     0.496520052     0.004838481     -0.009939578    0.000220651     0.999938871     
364461.047258139 20.928444069    0.322272447     0.502290608     0.004675190     -0.009978049    0.000371909     0.999939220     
364461.147257090 21.438702746    0.326618027     0.505226411     0.005579774     -0.011108865    0.000256867     0.999922694     
364461.247282505 21.913027694    0.350470533     0.533330721     0.006982875     -0.011780766    0.000448343     0.999906122     
364461.347250700 22.429403741    0.356068080     0.537839328     0.006864674     -0.012519289    0.000027145     0.999898066     
364461.447233438 22.951147565    0.359356125     0.542953237     0.006890119     -0.013101253    -0.000086698    0.999890432     
364461.547235012 23.477508471    0.361070289     0.546996180     0.006644732     -0.013847792    -0.000024425    0.999882036     
364461.647244930 24.007443847    0.362339789     0.554832896     0.006010737     -0.014375560    -0.000280252    0.999878561     
364461.747232676 24.541095005    0.362970905     0.564792119     0.005516723     -0.014277734    -0.000403564    0.999882768     
364461.847216606 25.078965718    0.363225993     0.575177506     0.005777513     -0.014150413    -0.000273722    0.999883149     
364461.947234631 25.621415516    0.364684139     0.584598767     0.005555816     -0.013857020    -0.000545468    0.999888403     
364462.047227621 26.167888851    0.363307499     0.594202782     0.005282524     -0.013320807    -0.001436677    0.999896288     
364462.147215843 26.719371381    0.362537893     0.602126218     0.004675710     -0.012492374    -0.002045891    0.999908942     
364462.247221947 27.256934435    0.388644459     0.663999798     0.003885890     -0.012577546    -0.001259938    0.999912555     
364462.347207069 27.816654949    0.388168585     0.672095939     0.003247480     -0.013522372    -0.001632353    0.999901963     
364462.447208881 28.382954215    0.385713758     0.678712520     0.001625839     -0.015335033    -0.002214264    0.999878638     
364462.547193766 28.955920406    0.384629947     0.683073851     0.001133830     -0.017316072    -0.002374757    0.999846603     
364462.647194862 29.523696754    0.384430772     0.689877033     -0.000121814    -0.017065501    -0.002011658    0.999852343     
364462.747182131 30.095840068    0.389458662     0.697020898     0.000947729     -0.015598525    -0.001941358    0.999876002     
364462.847195148 30.670522980    0.393075983     0.710742311     0.001272376     -0.013111281    -0.001880623    0.999911465     
364462.947179794 31.252020328    0.394402100     0.730581799     0.000923109     -0.011472040    -0.001767504    0.999932206     
364463.047180176 31.836556156    0.393787106     0.749996095     0.000030408     -0.010784211    -0.001349131    0.999940938     
364463.147183180 32.434986673    0.392940637     0.758023802     -0.000726618    -0.013007212    -0.001437534    0.999914105     
364463.247210264 32.947938846    0.430888244     0.819441899     0.000140414     -0.015499538    -0.000442531    0.999879767     
364463.347181559 33.548093159    0.439357596     0.823320659     0.000876328     -0.016772730    -0.000396971    0.999858865     
364463.447167635 34.149203876    0.445923449     0.833931397     0.001318273     -0.016568046    -0.000164669    0.999861858     
364463.547157288 34.800240850    0.450631080     0.854769151     0.001608063     -0.015752527    0.000230059     0.999874602     
364463.647149086 35.349594609    0.457647208     0.875302608     0.002804953     -0.014597998    0.000925238     0.999889081     
364463.747154713 35.960928071    0.467127273     0.890871509     0.004757504     -0.014239037    0.001200574     0.999886581     
364463.847189188 36.576661513    0.477685627     0.902571894     0.006305094     -0.014433266    0.001640530     0.999874610     
364463.947194576 37.194722877    0.486255038     0.913613161     0.007029980     -0.014348826    0.002076058     0.999870182     
364464.047161341 37.875442853    0.497925315     0.926126736     0.009134970     -0.014161016    0.002831587     0.999853989     
364464.147129297 38.438175802    0.514662061     0.941884538     0.011474340     -0.014076206    0.003665913     0.999828366     
364464.247203112 39.063120390    0.535251510     0.961312480     0.014377441     -0.014274424    0.005865634     0.999777537     
364464.347179651 39.691835886    0.543726717     0.977610943     0.013936487     -0.013789363    0.006540144     0.999786404     
364464.447134018 40.319901425    0.541020722     0.991149617     0.009062509     -0.012017271    0.006192118     0.999867548     
364464.547115088 41.013378806    0.543251692     1.005986858     0.008361430     -0.009847823    0.005786827     0.999899805     
364464.647154093 41.650897753    0.554716544     1.020018166     0.009331841     -0.009133718    0.004766855     0.999903380     
364464.747109175 42.296429645    0.569755151     1.033588062     0.010325153     -0.010508448    0.002622341     0.999888037     
364464.847112417 42.882313151    0.572484723     1.038287889     0.010787231     -0.013221960    0.001906153     0.999852580     
364464.947155952 43.536911913    0.566850091     1.039297910     0.008840480     -0.016309473    0.001157137     0.999827239     
364465.047106504 44.188666809    0.561034697     1.047565466     0.005936459     -0.016827310    -0.000199987    0.999840767     
364465.147092104 44.837944495    0.561108160     1.059517331     0.007863469     -0.016079094    -0.000505790    0.999839674     
364465.247123241 45.494101298    0.567035416     1.080784386     0.010825280     -0.014255714    -0.001387895    0.999838818     
364465.347127676 46.155069482    0.568895252     1.101970940     0.011558523     -0.012426228    -0.002572106    0.999852676     
364465.447084427 46.823139161    0.562863642     1.117947983     0.011607022     -0.011498281    -0.003519824    0.999860329     
364465.547162056 47.495372075    0.555248661     1.129211258     0.011758591     -0.010714882    -0.004416244    0.999863703     
364465.647086859 48.171682424    0.547307136     1.140050112     0.011396878     -0.009438054    -0.005704037    0.999874241     
364465.747071028 48.850461704    0.537104772     1.150796533     0.010884536     -0.007726324    -0.006571522    0.999889317     
364465.847089291 49.530557602    0.523953591     1.162096623     0.010714356     -0.005161927    -0.007530149    0.999900922     
364465.947073460 50.213745891    0.511926026     1.171142766     0.010893866     -0.002117800    -0.007992936    0.999906471     
364466.047084093 50.909555685    0.500856563     1.174364504     0.010059412     0.000272001     -0.008891403    0.999909835     
364466.147079945 51.604919765    0.486668439     1.176737048     0.009177299     0.001445797     -0.008813210    0.999918004     
364466.247055054 52.314973045    0.473872432     1.174754269     0.008529355     -0.000044360    -0.009043173    0.999922732     
364466.347071409 53.025922884    0.462164025     1.163533946     0.008397883     -0.003672585    -0.009122696    0.999916379     
364466.447093487 53.744897260    0.449368683     1.151194923     0.008560237     -0.007749547    -0.009167355    0.999891307     
364466.547055244 54.462706542    0.437869096     1.144917178     0.008737694     -0.010203762    -0.009303082    0.999866485     
364466.647086143 55.180732163    0.423752826     1.149851209     0.009157296     -0.010221849    -0.009273997    0.999862816     
364466.747071028 55.895046095    0.408423573     1.155824627     0.008356398     -0.009355738    -0.009215650    0.999878849     
364466.847106457 56.629869118    0.394121022     1.168105883     0.009127603     -0.008827371    -0.009100927    0.999877961     
364466.947050333 57.351126919    0.380515528     1.176520013     0.010005949     -0.009407668    -0.008839505    0.999866611     
364467.047034502 58.069015475    0.368583734     1.181052713     0.009414631     -0.010542086    -0.008617107    0.999862978     
364467.147047043 58.808638453    0.358314210     1.191723199     0.009398571     -0.011588982    -0.008150879    0.999855452     
364467.247041225 59.543555178    0.347305410     1.199772041     0.010527560     -0.011933218    -0.007830614    0.999842713     
364467.347068787 60.280554437    0.336091500     1.210399330     0.010618895     -0.011825804    -0.007557174    0.999845127     
364467.447036505 61.019443861    0.323651207     1.222044295     0.010445196     -0.011714768    -0.007306329    0.999850129     
364467.547004938 61.757685131    0.309115675     1.233058435     0.010210340     -0.011473025    -0.006956342    0.999857854     
364467.647035122 62.512658837    0.297481872     1.236037059     0.010104015     -0.011666333    -0.006772875    0.999857957     
364467.747096062 63.252841021    0.288904805     1.245469300     0.010707267     -0.011460231    -0.006514684    0.999855778     
364467.847015858 63.996188014    0.280313302     1.254434602     0.011116350     -0.011482131    -0.006181588    0.999853177     
364467.946995974 64.739669527    0.271477594     1.265233124     0.010873396     -0.011559767    -0.005933303    0.999856458     
364468.047016382 65.483974047    0.260267190     1.273968204     0.009941924     -0.011608884    -0.005730234    0.999866769     
364468.146986961 66.227483517    0.248346503     1.288507220     0.009160814     -0.011474913    -0.005753822    0.999875642     
364468.246978283 66.972663467    0.240100909     1.297593104     0.010181757     -0.011141332    -0.005293321    0.999872083     
364468.347053766 67.726549292    0.230433945     1.302720922     0.009268564     -0.011009456    -0.005261628    0.999882594     
364468.447007895 68.474281697    0.220796577     1.310697646     0.007544664     -0.011054666    -0.005425603    0.999895712     
364468.546993256 69.218008407    0.207274707     1.324758332     0.007720769     -0.011285626    -0.005371923    0.999892078     
364468.646986961 69.980691612    0.197341805     1.325100280     0.007854038     -0.013043647    -0.005475044    0.999869092     
364468.746990204 70.723058992    0.188482479     1.331328466     0.007610562     -0.014558012    -0.005478121    0.999850056     
364468.846961975 71.464958328    0.174946647     1.337291862     0.007110685     -0.015046594    -0.005283222    0.999847551     
364468.946971416 72.218307167    0.164818468     1.349682750     0.008028800     -0.015305606    -0.005075469    0.999837745     
364469.046977520 72.970151331    0.160827463     1.366696680     0.009541501     -0.014813504    -0.005073433    0.999831876     
364469.146952391 73.703728667    0.155721856     1.378400335     0.009582638     -0.014026223    -0.004885224    0.999843774     
364469.247016907 74.450071695    0.151368901     1.387909162     0.011064601     -0.013372930    -0.004484319    0.999839302     
364469.346959829 75.204063419    0.143180407     1.401719090     0.010542872     -0.012471636    -0.004515570    0.999856448     
364469.446964502 75.952359317    0.138212250     1.409073246     0.009799986     -0.011567678    -0.004471679    0.999875069     
364469.547013044 76.712871072    0.136597147     1.422309667     0.010336027     -0.010939133    -0.004314002    0.999877438     
364469.646971941 77.471685623    0.128289538     1.434722269     0.008869532     -0.010937913    -0.004101099    0.999892431     
364469.746930599 78.232212253    0.118410280     1.443447942     0.007988479     -0.011974483    -0.004068281    0.999888116     
364469.846945524 78.998721538    0.110980474     1.451494613     0.008716940     -0.014112457    -0.004050779    0.999854212     
364469.946948051 79.767613152    0.100914156     1.458700351     0.007673670     -0.016835524    -0.004104129    0.999820402     
364470.046977043 80.534352348    0.086448269     1.468614487     0.006174672     -0.018232436    -0.004010498    0.999806665     
364470.146915913 81.296674017    0.074768569     1.485130153     0.005374925     -0.016938129    -0.004128111    0.999833570     
364470.246984005 82.067839006    0.075409282     1.507175420     0.005418121     -0.013228492    -0.004381971    0.999888218     
364470.346921444 82.811305345    0.073389177     1.530103757     0.006986735     -0.008691807    -0.004477177    0.999927794     
364470.446908951 83.575075297    0.067130416     1.546898217     0.007940899     -0.006118199    -0.004697282    0.999938721     
364470.546920776 84.348845915    0.060435984     1.553461777     0.007167742     -0.006590741    -0.005240383    0.999938860     
364470.646907330 85.122830308    0.053187911     1.549169117     0.006648246     -0.009136340    -0.006224294    0.999916790     
364470.746904612 85.898778855    0.042522261     1.545599753     0.007711994     -0.012172079    -0.006701598    0.999873719     
364470.846898079 86.667518396    0.035043964     1.549876289     0.008896693     -0.013927315    -0.007274968    0.999836964     
364470.946953058 87.445726861    0.022965460     1.560090601     0.008910396     -0.015072691    -0.008012470    0.999814592     
364471.046924591 88.221165385    0.005746264     1.575209807     0.008542591     -0.015304243    -0.008641594    0.999809045     
364471.146897793 88.998125762    -0.014472723    1.590138901     0.007131094     -0.015257258    -0.009568172    0.999812389     
364471.246876955 89.713658294    -0.029605270    1.593224869     0.006745920     -0.014568335    -0.010373908    0.999817302     
364471.346873045 90.490472792    -0.045454473    1.609937270     0.007931409     -0.013542712    -0.011141772    0.999814757     
364471.446939707 91.279394943    -0.064615708    1.628092766     0.008560455     -0.012327894    -0.012078072    0.999814414     
364471.546867371 92.057375771    -0.089187423    1.640844906     0.006709760     -0.010984851    -0.013011133    0.999832497     
364471.646875143 92.826213405    -0.122487654    1.650318690     0.005828169     -0.009923826    -0.013892893    0.999837256     
364471.746902943 93.603592454    -0.150339187    1.661808665     0.006613216     -0.009038151    -0.014759713    0.999828349     
364471.846924782 94.388941994    -0.172213997    1.668432322     0.007009522     -0.009478123    -0.015802856    0.999805632     
364471.946867228 95.175675691    -0.197686008    1.672948728     0.007431242     -0.010370421    -0.016585114    0.999781059     
364472.046904325 95.962336602    -0.230162249    1.676272127     0.005755091     -0.010619459    -0.017459238    0.999774615     
364472.146851778 96.717688211    -0.258953143    1.694266795     0.007802207     -0.009058753    -0.018241773    0.999762123     
364472.246893167 97.500171471    -0.283934021    1.704220416     0.007716249     -0.007342924    -0.019573583    0.999751677     
364472.346845865 98.250751831    -0.312313417    1.694244030     0.009198479     -0.006612099    -0.020200821    0.999731762     
364472.446906090 99.038656499    -0.351021047    1.698124442     0.008243050     -0.006881120    -0.020897050    0.999723970     
364472.546875238 99.829662761    -0.382275257    1.697008430     0.008335710     -0.008430333    -0.022477263    0.999677057     
364472.646911383 100.653924579   -0.406504931    1.699969053     0.008683152     -0.010629759    -0.023390433    0.999632182     
364472.746859312 101.447359553   -0.444583073    1.702292178     0.008254534     -0.012362027    -0.024341951    0.999593173     
364472.846824646 102.263838225   -0.482846876    1.715766718     0.006937552     -0.013454416    -0.025310730    0.999565013     
364472.946875572 103.061131432   -0.521048374    1.732148531     0.006892592     -0.013378501    -0.026426879    0.999537457     
364473.046854973 103.854183425   -0.562022942    1.744912967     0.007114603     -0.012964895    -0.027454860    0.999513644     
364473.146837711 104.647352021   -0.605755413    1.760676393     0.007710413     -0.012362094    -0.028377590    0.999491091     
364473.246814966 105.443625476   -0.650941042    1.774093603     0.007708715     -0.012043010    -0.029318724    0.999467835     
364473.346851349 106.136416776   -0.691866502    1.761162921     0.007195346     -0.011775888    -0.030405229    0.999442383     
364473.446823359 106.935470684   -0.740822655    1.770382798     0.007063744     -0.012033547    -0.031540929    0.999405057     
364473.546827316 107.735869560   -0.791943539    1.779642523     0.006812727     -0.011984173    -0.032587731    0.999373807     
364473.646790266 108.498003385   -0.856455431    1.787800644     0.006546295     -0.011611166    -0.033775182    0.999340565     
364473.746838570 109.309025964   -0.918860533    1.798937809     0.006259269     -0.011844948    -0.034838079    0.999303171     
364473.846791267 110.114248123   -0.975215336    1.809868469     0.006396352     -0.012138681    -0.035856704    0.999262746     
364473.946826935 110.919282416   -1.034190221    1.815270205     0.006070239     -0.012209985    -0.036899923    0.999225932     
364474.046810389 111.726937535   -1.094460893    1.825802424     0.006042694     -0.011973748    -0.037979401    0.999188511     
364474.146828175 112.536143798   -1.155540633    1.836983492     0.006190365     -0.011433073    -0.039065389    0.999152070     
